3502,1987.00,3.00,73.00,"Aris adsc",5.00
3503,1987.00,3.00,75.00,"Aris adsc",1.00
3507,1987.00,4.00,15.00,"Aris adsc",1.00
3508,1987.00,4.00,17.00,"Aris adsc",2.00
3516,1987.00,4.00,57.00,"Aris adsc",1.00
3517,1987.00,4.00,71.00,"Aris adsc",2.00
3519,1987.00,4.00,75.00,"Aris adsc",4.00
3522,1987.00,5.00,13.00,"Aris adsc",2.00
3525,1987.00,5.00,31.00,"Aris adsc",1.00
3559,1987.00,7.00,35.00,"Aris adsc",32.00
3562,1987.00,7.00,53.00,"Aris adsc",4.00
3566,1987.00,7.00,73.00,"Aris adsc",10.00
3567,1987.00,7.00,75.00,"Aris adsc",1.00
3570,1987.00,8.00,13.00,"Aris adsc",3.00
3574,1987.00,8.00,33.00,"Aris adsc",1.00
3585,1987.00,9.00,11.00,"Aris adsc",2.00
3587,1987.00,9.00,15.00,"Aris adsc",2.00
3602,1987.00,10.00,13.00,"Aris adsc",1.00
3603,1987.00,10.00,15.00,"Aris adsc",1.00
3604,1987.00,10.00,17.00,"Aris adsc",1.00
3606,1987.00,10.00,33.00,"Aris adsc",1.00
3607,1987.00,10.00,35.00,"Aris adsc",17.00
3608,1987.00,10.00,37.00,"Aris adsc",37.00
3609,1987.00,10.00,51.00,"Aris adsc",8.00
3610,1987.00,10.00,53.00,"Aris adsc",11.00
3611,1987.00,10.00,55.00,"Aris adsc",19.00
3612,1987.00,10.00,57.00,"Aris adsc",11.00
3615,1987.00,10.00,75.00,"Aris adsc",1.00
3619,1987.00,11.00,15.00,"Aris adsc",2.00
3622,1987.00,11.00,33.00,"Aris adsc",2.00
3623,1987.00,11.00,35.00,"Aris adsc",1.00
3634,1987.00,12.00,13.00,"Aris adsc",11.00
3647,1987.00,12.00,75.00,"Aris adsc",1.00
3665,1987.00,14.00,11.00,"Aris adsc",1.00
3667,1987.00,14.00,15.00,"Aris adsc",24.00
3668,1987.00,14.00,17.00,"Aris adsc",1.00
3696,1987.00,15.00,77.00,"Aris adsc",3.00
3698,1987.00,16.00,13.00,"Aris adsc",7.00
3699,1987.00,16.00,15.00,"Aris adsc",106.00
3700,1987.00,16.00,17.00,"Aris adsc",8.00
3701,1987.00,16.00,31.00,"Aris adsc",7.00
3702,1987.00,16.00,33.00,"Aris adsc",18.00
3703,1987.00,16.00,35.00,"Aris adsc",27.00
3704,1987.00,16.00,37.00,"Aris adsc",16.00
3705,1987.00,16.00,51.00,"Aris adsc",6.00
3706,1987.00,16.00,53.00,"Aris adsc",72.00
3707,1987.00,16.00,55.00,"Aris adsc",4.00
3709,1987.00,16.00,71.00,"Aris adsc",5.00
3710,1987.00,16.00,73.00,"Aris adsc",3.00
3711,1987.00,16.00,75.00,"Aris adsc",17.00
3714,1987.00,17.00,13.00,"Aris adsc",3.00
3715,1987.00,17.00,15.00,"Aris adsc",12.00
3716,1987.00,17.00,17.00,"Aris adsc",1.00
3719,1987.00,17.00,35.00,"Aris adsc",2.00
3746,1987.00,19.00,13.00,"Aris adsc",30.00
3747,1987.00,19.00,15.00,"Aris adsc",2.00
3748,1987.00,19.00,17.00,"Aris adsc",30.00
3751,1987.00,19.00,35.00,"Aris adsc",1.00
3756,1987.00,19.00,57.00,"Aris adsc",19.00
3760,1987.00,19.00,77.00,"Aris adsc",21.00
3763,1987.00,20.00,15.00,"Aris adsc",1.00
3767,1987.00,20.00,35.00,"Aris adsc",1.00
3768,1987.00,20.00,37.00,"Aris adsc",7.00
3777,1987.00,21.00,11.00,"Aris adsc",4.00
3778,1987.00,21.00,13.00,"Aris adsc",5.00
3779,1987.00,21.00,15.00,"Aris adsc",59.00
3780,1987.00,21.00,17.00,"Aris adsc",44.00
3781,1987.00,21.00,31.00,"Aris adsc",156.00
3782,1987.00,21.00,33.00,"Aris adsc",75.00
3783,1987.00,21.00,35.00,"Aris adsc",3.00
3784,1987.00,21.00,37.00,"Aris adsc",9.00
3785,1987.00,21.00,51.00,"Aris adsc",50.00
3786,1987.00,21.00,53.00,"Aris adsc",35.00
3787,1987.00,21.00,55.00,"Aris adsc",69.00
3788,1987.00,21.00,57.00,"Aris adsc",40.00
3789,1987.00,21.00,71.00,"Aris adsc",12.00
3790,1987.00,21.00,73.00,"Aris adsc",3.00
