"","period","date","plot","AH","BA","DM","DO","DS","DX","NA","OL","OT","OX","PB","PE","PF","PH","PI","PL","PM","PP","RF","RM","RO","SF","SH","SO","SS","UR"
"2770",313,"2004-6-20",14,1,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2771",314,"2004-7-18",1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2772",314,"2004-7-18",2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"2773",314,"2004-7-18",12,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2774",314,"2004-7-18",14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2775",314,"2004-7-18",17,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2776",314,"2004-7-18",22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2777",314,"2004-7-19",4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2778",314,"2004-7-19",8,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2779",314,"2004-7-19",11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2780",314,"2004-7-19",14,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2781",315,"2004-8-19",1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2782",315,"2004-8-19",2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"2783",315,"2004-8-19",12,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2784",315,"2004-8-19",17,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2785",315,"2004-8-19",22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2786",315,"2004-8-20",4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2787",315,"2004-8-20",8,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2788",315,"2004-8-20",11,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2789",315,"2004-8-20",14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2790",316,"2004-9-11",1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2791",316,"2004-9-11",2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2792",316,"2004-9-11",12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2793",316,"2004-9-11",17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2794",316,"2004-9-11",22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2795",316,"2004-9-12",4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"2796",316,"2004-9-12",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2797",316,"2004-9-12",11,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2798",316,"2004-9-12",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2799",317,"2004-10-16",1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2800",317,"2004-10-16",2,0,0,0,0,0,0,1,0,2,0,6,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2801",317,"2004-10-16",12,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2802",317,"2004-10-16",17,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2803",317,"2004-10-16",22,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2804",317,"2004-10-17",4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2805",317,"2004-10-17",8,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2806",317,"2004-10-17",11,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2807",317,"2004-10-17",14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2808",318,"2004-11-13",1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2809",318,"2004-11-13",2,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2810",318,"2004-11-13",12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2811",318,"2004-11-13",17,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2812",318,"2004-11-13",22,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2813",319,"2004-12-11",1,0,0,0,3,0,0,0,0,3,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2814",319,"2004-12-11",2,0,0,0,0,0,0,1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2815",319,"2004-12-11",12,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2816",319,"2004-12-11",17,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2817",319,"2004-12-11",22,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2818",319,"2004-12-12",4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2819",319,"2004-12-12",8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2820",319,"2004-12-12",11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2821",319,"2004-12-12",14,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2822",320,"2005-1-15",1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2823",320,"2005-1-15",2,0,0,0,0,0,0,2,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2824",320,"2005-1-15",12,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2825",320,"2005-1-15",17,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2826",320,"2005-1-15",22,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2827",320,"2005-1-16",4,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2828",320,"2005-1-16",8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2829",320,"2005-1-16",11,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2830",320,"2005-1-16",14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2831",321,"2005-3-12",1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2832",321,"2005-3-12",12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2833",321,"2005-3-12",17,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2834",321,"2005-3-12",22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2835",321,"2005-3-13",4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2836",321,"2005-3-13",8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2837",321,"2005-3-13",11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2838",321,"2005-3-13",14,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2839",322,"2005-4-10",4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2840",322,"2005-4-10",8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2841",322,"2005-4-10",11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2842",322,"2005-4-10",14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2843",322,"2005-4-9",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2844",322,"2005-4-9",2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2845",322,"2005-4-9",12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2846",322,"2005-4-9",17,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2847",322,"2005-4-9",22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2848",323,"2005-5-7",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2849",323,"2005-5-7",2,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2850",323,"2005-5-7",12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2851",323,"2005-5-7",17,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2852",323,"2005-5-7",22,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2853",323,"2005-5-8",4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2854",323,"2005-5-8",8,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2855",323,"2005-5-8",11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2856",323,"2005-5-8",14,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2857",324,"2005-6-4",1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2858",324,"2005-6-4",2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2859",324,"2005-6-4",12,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"2860",324,"2005-6-4",17,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2861",324,"2005-6-4",22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2862",324,"2005-6-5",4,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2863",324,"2005-6-5",8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"2864",324,"2005-6-5",11,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2865",324,"2005-6-5",14,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2866",325,"2005-7-10",4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"2867",325,"2005-7-10",8,0,0,0,5,0,0,0,0,2,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0
"2868",325,"2005-7-10",11,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"2869",325,"2005-7-10",14,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0
"2870",325,"2005-7-9",1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2871",325,"2005-7-9",2,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"2872",325,"2005-7-9",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2873",325,"2005-7-9",17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"2874",325,"2005-7-9",22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2875",326,"2005-8-6",1,0,0,0,1,0,0,1,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"2876",326,"2005-8-6",2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"2877",326,"2005-8-6",12,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
"2878",326,"2005-8-6",17,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2879",326,"2005-8-6",22,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2880",326,"2005-8-7",4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0
"2881",326,"2005-8-7",8,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"2882",326,"2005-8-7",11,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0
"2883",326,"2005-8-7",14,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"2884",327,"2005-9-3",1,0,0,0,0,0,0,1,0,2,0,5,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0
"2885",327,"2005-9-3",2,0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0
"2886",327,"2005-9-3",12,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0
"2887",327,"2005-9-3",17,0,0,3,0,0,0,0,0,2,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"2888",327,"2005-9-3",22,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2889",327,"2005-9-4",4,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0
"2890",327,"2005-9-4",8,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"2891",327,"2005-9-4",11,0,0,3,0,0,0,0,0,1,0,4,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0
"2892",327,"2005-9-4",14,0,0,2,1,0,0,0,0,2,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2893",328,"2005-10-1",4,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0
"2894",328,"2005-10-1",8,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"2895",328,"2005-10-1",11,1,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2896",328,"2005-10-1",14,0,0,2,1,0,0,0,0,2,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2897",328,"2005-9-30",1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0
"2898",328,"2005-9-30",2,0,0,1,0,0,0,0,0,1,0,7,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2899",328,"2005-9-30",12,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"2900",328,"2005-9-30",17,0,0,3,0,0,0,0,0,2,0,4,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0
"2901",328,"2005-9-30",22,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2902",329,"2005-11-5",1,0,0,1,0,0,0,0,0,4,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
"2903",329,"2005-11-5",2,0,0,1,1,0,0,0,0,3,0,7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2904",329,"2005-11-5",12,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2905",329,"2005-11-5",17,0,0,3,0,0,0,0,0,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2906",329,"2005-11-5",22,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2907",329,"2005-11-6",4,0,0,0,5,0,0,0,2,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
"2908",329,"2005-11-6",8,0,0,0,3,0,0,0,0,3,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
"2909",329,"2005-11-6",11,0,0,3,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2910",329,"2005-11-6",14,1,0,6,1,0,0,0,0,2,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2911",330,"2005-12-10",4,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2912",330,"2005-12-10",8,0,0,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2913",330,"2005-12-10",11,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2914",330,"2005-12-10",14,3,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2915",330,"2005-12-9",1,0,0,1,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2916",330,"2005-12-9",2,0,0,2,1,0,0,1,0,1,0,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2917",330,"2005-12-9",12,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2918",330,"2005-12-9",17,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2919",330,"2005-12-9",22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2920",331,"2006-1-7",1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2921",331,"2006-1-7",2,0,0,2,2,0,0,0,0,4,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"2922",331,"2006-1-7",12,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2923",331,"2006-1-7",17,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2924",331,"2006-1-7",22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2925",331,"2006-1-8",4,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2926",331,"2006-1-8",8,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2927",331,"2006-1-8",11,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2928",331,"2006-1-8",14,0,0,5,3,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2929",332,"2006-1-28",1,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2930",332,"2006-1-28",2,0,0,2,3,0,0,0,0,4,0,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"2931",332,"2006-1-28",12,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2932",332,"2006-1-28",17,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"2933",332,"2006-1-28",22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2934",332,"2006-1-29",4,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2935",332,"2006-1-29",8,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2936",332,"2006-1-29",11,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2937",332,"2006-1-29",14,0,0,3,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2938",333,"2006-3-4",1,0,0,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2939",333,"2006-3-4",2,0,0,4,2,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2940",333,"2006-3-4",12,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2941",333,"2006-3-4",17,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2942",333,"2006-3-4",22,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2943",333,"2006-3-5",4,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"2944",333,"2006-3-5",8,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2945",333,"2006-3-5",11,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946",333,"2006-3-5",14,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2947",334,"2006-3-25",1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2948",334,"2006-3-25",2,0,0,4,1,0,0,0,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2949",334,"2006-3-25",12,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2950",334,"2006-3-25",17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2951",334,"2006-3-25",22,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2952",334,"2006-3-26",4,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0
"2953",334,"2006-3-26",8,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2954",334,"2006-3-26",11,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2955",334,"2006-3-26",14,1,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2956",335,"2006-4-29",1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2957",335,"2006-4-29",2,0,0,5,1,0,0,0,0,2,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2958",335,"2006-4-29",12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0
"2959",335,"2006-4-29",17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"2960",335,"2006-4-29",22,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2961",335,"2006-4-30",4,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"2962",335,"2006-4-30",8,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2963",335,"2006-4-30",11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2964",335,"2006-4-30",14,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"2965",336,"2006-5-27",1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2966",336,"2006-5-27",2,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
"2967",336,"2006-5-27",12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2968",336,"2006-5-27",17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2969",336,"2006-5-27",22,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2970",336,"2006-5-28",4,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
"2971",336,"2006-5-28",8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"2972",336,"2006-5-28",11,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"2973",336,"2006-5-28",14,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
