period,BA,DM,DO,DS,NA,OL,OT,PB,PE,PF,PH,PI,PL,PM,PP,RF,RM,RO,SF,SH,SO
176.0,0.0,237.39321333738678,56.65319318933982,50.60167556281892,58.74212696452563,15.424486201620052,0.0,0.0,8.189403888872208,10.443823434105209,0.0,0.0,0.0,0.0,64.07708754033446,0.0,5.421141256874546,0.0,0.0,0.0,17.580112573247252
177.0,0.0,283.9263981939625,48.10083542630536,25.78743901644002,59.865852560620674,37.71922971410997,15.42197468347828,0.0,0.0,12.21996787910742,0.0,0.0,0.0,0.0,5.421141256874546,0.0,8.86910136155525,0.0,0.0,0.0,0.0
178.0,0.0,170.41690266224072,0.0,51.891568103816056,33.04149070321295,7.952016744983628,0.0,0.0,0.0,3.0608765165061076,0.0,0.0,0.0,0.0,0.0,0.0,8.295677608830967,0.0,0.0,0.0,0.0
179.0,0.0,163.06780758340062,14.75463332715717,54.13239812065367,75.90259705990094,8.657466164784504,0.0,0.0,7.469957938494653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69233344666128,0.0,0.0,0.0,0.0
180.0,0.0,162.2532730062957,13.373644749788488,25.78743901644002,0.0,8.189403888872208,0.0,0.0,0.0,9.827465000871591,0.0,0.0,0.0,0.0,5.69,0.0,11.795699665898509,0.0,0.0,0.0,0.0
181.0,0.0,408.25163933538795,14.75463332715717,54.13146880466351,0.0,9.361287354701984,16.378807777744417,0.0,4.869448686138892,10.99449127567129,0.0,0.0,0.0,0.0,19.716856767085357,0.0,3.999652675416358,0.0,0.0,0.0,0.0
182.0,0.0,151.70087714869814,14.168295276963368,44.22176735002235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52200479420596,0.0,4.29602493341461,0.0,0.0,0.0,0.0
183.0,0.0,181.56055285559398,35.13036517757672,58.1690787386614,0.0,7.712243100810026,21.356495835591524,0.0,7.469957938494653,3.0608765165061076,0.0,0.0,0.0,0.0,12.99639262339223,0.0,0.0,0.0,0.0,0.0,0.0
184.0,0.0,170.9751195986852,23.997799778242566,62.02987749800863,0.0,8.888342431114262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.334115348136603,0.0,0.0,0.0,0.0,0.0,0.0
185.0,0.0,177.70396079958138,12.970395154072685,24.8142365463789,18.667803956937096,8.189403888872208,0.0,0.0,0.0,11.391179496716543,0.0,0.0,0.0,0.0,13.199317024873196,0.0,3.695763410650092,0.0,0.0,0.0,0.0
186.0,0.0,190.99099941478488,12.357529751794223,0.0,0.0,0.0,4.29602493341461,0.0,0.0,13.04232113789853,0.0,0.0,0.0,0.0,12.431016814566016,0.0,0.0,0.0,0.0,0.0,14.681770824903971
187.0,0.0,126.0441781332524,26.738254660010867,24.8142365463789,61.155871464362086,6.215508407283008,0.0,0.0,0.0,6.444170758688849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,0.0,209.98708854346353,13.772880746434938,24.158323541071532,30.179953475808993,6.472729830838108,0.0,0.0,0.0,6.766588484365483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,0.0,217.20076587731563,24.920451456946587,24.322852911703304,89.51971065739603,8.189403888872208,15.664259845793655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21257356536064
190.0,0.0,188.36705096869954,36.449415162614024,23.993419809001196,30.941463569565524,14.438830294845115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3832942421827417,0.0,0.0,0.0,0.0
191.0,0.0,206.80886047469875,13.17253433996283,0.0,0.0,0.0,10.453197477327214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,0.0,277.7135592190041,0.0,0.0,0.0,0.0,8.424518775412142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999652675416358,0.0,0.0,0.0,0.0
193.0,0.0,301.1621538943411,13.112009154927472,24.977309749749796,0.0,0.0,23.371604928176886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,0.0,348.9605396190885,26.74628638216998,44.132223730053674,34.95237234483283,0.0,26.17371024746913,0.0,0.0,2.726689697370968,0.0,0.0,0.0,0.0,11.084957093421899,0.0,0.0,0.0,0.0,0.0,0.0
195.0,0.0,209.40157578064867,27.941176023398306,25.772809639733048,32.51860278149693,0.0,9.56940120558727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,0.0,150.3479030861361,25.705409991709587,23.16313209478809,0.0,0.0,0.0,0.0,0.0,3.2990751896048396,0.0,0.0,0.0,0.0,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0
197.0,0.0,160.16237109900476,37.448057882237066,22.995888696630363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,0.0,152.7083395065638,0.0,24.322852911703304,0.0,12.162729830838108,0.0,0.0,0.0,3.3832942421827417,0.0,0.0,0.0,0.0,17.130244260423947,0.0,0.0,0.0,0.0,0.0,0.0
199.0,0.0,154.09276052635846,0.0,24.48701213204886,0.0,8.189403888872208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.258901437403072,0.0,0.0,0.0,0.0,0.0,0.0
200.0,0.0,268.5556158757763,40.51615664694256,24.48701213204886,40.62929532845295,14.64002718269515,0.0,0.0,0.0,12.719903412221893,0.0,0.0,0.0,0.0,10.295520361057052,0.0,0.0,0.0,0.0,0.0,0.0
201.0,0.0,230.301095498756,50.61443247043661,0.0,41.45754766813043,0.0,0.0,0.0,0.0,5.787566213877076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,0.0,233.98261351190175,74.70619811098662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.0,0.0,192.0781531326447,78.18216399779509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,0.0,263.2494860144896,71.69827476116124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,0.0,273.93933613964833,44.75327227393173,0.0,0.0,7.712243100810026,0.0,0.0,0.0,2.378207709572401,0.0,0.0,0.0,0.0,0.0,0.0,5.147760180528526,0.0,0.0,0.0,0.0
206.0,0.0,292.96984003406646,26.533976037836375,0.0,0.0,0.0,0.0,0.0,0.0,6.7566399271562,0.0,0.0,0.0,0.0,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0
207.0,0.0,245.2269425711139,29.119258447947168,0.0,0.0,0.0,0.0,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,0.0,304.5769716890132,14.168295276963368,0.0,32.51860278149693,17.312861206526406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.568626724336934,0.0,0.0,0.0,0.0,0.0,0.0
209.0,0.0,292.53000871926815,0.0,0.0,0.0,9.361287354701984,0.0,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0,13.192798027125837,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,349.19781887610566,22.076868221600023,0.0,0.0,0.0,8.657466164784504,0.0,0.0,12.577515528121667,0.0,6.270529414985741,0.0,0.0,100.29173146738272,0.0,0.0,0.0,0.0,0.0,0.0
211.0,0.0,318.3075420898399,0.0,0.0,0.0,37.09824567161225,14.897248606250251,0.0,0.0,11.078710328249192,0.0,0.0,0.0,0.0,144.43220160763806,0.0,0.0,0.0,0.0,0.0,0.0
212.0,0.0,298.6937233441604,25.687304406671167,0.0,29.106012740756153,7.279470123441963,21.773632548557057,0.0,0.0,34.075456716685906,0.0,0.0,0.0,0.0,135.9121149524567,0.0,0.0,0.0,0.0,0.0,0.0
213.0,0.0,421.0956994051227,0.0,0.0,62.270559474900075,0.0,22.884385760064706,0.0,0.0,46.1563996059296,0.0,0.0,0.0,0.0,98.28423489217343,0.0,4.29602493341461,0.0,0.0,0.0,0.0
214.0,0.0,440.82064777051664,42.287760083026534,0.0,63.308268254789084,8.189403888872208,16.127424103279157,0.0,0.0,33.72562998953863,0.0,0.0,0.0,0.0,12.617718119023179,0.0,4.869448686138892,0.0,0.0,0.0,0.0
215.0,0.0,403.1589346707972,0.0,0.0,31.997221403330865,0.0,46.91401504136933,0.0,0.0,20.580568413686724,0.0,0.0,0.0,7.469957938494653,5.147760180528526,0.0,7.991788344064702,0.0,0.0,0.0,0.0
216.0,0.0,517.9508980303618,112.60054298325466,0.0,0.0,9.117236498979645,0.0,12.562921705152363,15.904033489967256,19.382967840781244,0.0,0.0,0.0,0.0,0.0,0.0,4.5857271840569656,0.0,0.0,0.0,0.0
217.0,0.0,534.5731210786805,104.33153713562308,0.0,0.0,0.0,0.0,0.0,27.851903472794714,33.53007169230455,0.0,0.0,0.0,12.66728961984283,13.666930541146577,0.0,9.455175870195857,0.0,0.0,0.0,0.0
218.0,0.0,316.09090847412807,66.22002625508114,0.0,0.0,8.189403888872208,17.056473748489488,0.0,36.80907461790312,14.445907659962835,0.0,0.0,0.0,17.317956028148085,52.9675505280961,0.0,18.04722573702508,0.0,0.0,0.0,0.0
219.0,0.0,468.49891778999836,145.92418854110383,0.0,0.0,8.424518775412142,7.469957938494653,0.0,21.903627871716566,52.58960327216577,0.0,0.0,0.0,12.17019584761956,79.00715446942176,0.0,40.045535197437644,0.0,0.0,0.0,0.0
220.0,0.0,391.30868980484445,35.54895129972436,0.0,25.46441977311658,0.0,0.0,0.0,14.689532720652856,23.65458267715954,0.0,0.0,0.0,0.0,30.750484951385843,0.0,0.0,0.0,0.0,0.0,0.0
221.0,0.0,315.9906560436608,112.63911947665436,0.0,0.0,11.312726116711296,7.952016744983628,8.189403888872208,8.657466164784504,31.273739832316615,0.0,0.0,0.0,18.068765711012087,59.97718403634937,0.0,0.0,0.0,0.0,0.0,0.0
222.0,0.0,220.12908333319993,82.36898453970343,0.0,0.0,0.0,22.600153934117266,7.712243100810026,0.0,31.9371225390238,0.0,0.0,0.0,0.0,51.04209481896081,0.0,0.0,0.0,0.0,0.0,0.0
223.0,0.0,227.09815639010674,41.86338945938732,0.0,0.0,0.0,0.0,0.0,0.0,11.695068761482808,0.0,0.0,0.0,0.0,83.32652948362423,0.0,0.0,0.0,0.0,0.0,0.0
224.0,0.0,393.4686367265613,67.89048400275365,0.0,35.533308516915596,0.0,79.21005235984293,48.39179854811527,0.0,32.80795877479851,0.0,0.0,0.0,0.0,63.117413730794944,0.0,0.0,0.0,0.0,0.0,0.0
225.0,0.0,365.38985635844614,51.8392173909298,0.0,62.585653838378875,0.0,62.10070638915575,39.98007686722414,0.0,28.81584190059371,0.0,0.0,0.0,0.0,17.852729830838108,0.0,0.0,0.0,0.0,0.0,0.0
226.0,0.0,401.09395372583265,62.3890133561229,0.0,87.12898303210721,0.0,45.74467218006735,17.54175527439179,15.664259845793655,28.51514182558487,0.0,0.0,0.0,7.469957938494653,0.0,0.0,4.29602493341461,0.0,0.0,0.0,0.0
227.0,0.0,456.7996316980482,88.32491803791092,0.0,0.0,0.0,46.2226233610355,42.712477735992906,0.0,8.848442730383184,0.0,0.0,0.0,15.634755784627334,0.0,0.0,7.991788344064702,0.0,0.0,0.0,0.0
228.0,0.0,774.5218477246291,147.68650509615736,0.0,0.0,0.0,68.40945058418176,65.90299520332348,7.225023932697846,20.573809046234864,0.0,0.0,7.469957938494653,30.284948201010256,0.0,0.0,28.872498487785354,0.0,0.0,0.0,0.0
229.0,0.0,920.7215033289722,169.44217795762813,0.0,30.026884985924422,0.0,95.98377101708633,45.109775442293824,15.424486201620052,42.11623992300783,0.0,0.0,0.0,21.421569065227587,38.95516027061358,0.0,38.340325113897535,0.0,0.0,0.0,0.0
230.0,0.0,594.449030773549,120.71671689547182,0.0,0.0,20.2396260849068,101.09651981090913,16.81418858617411,7.469957938494653,26.443497032703707,0.0,0.0,0.0,43.34714161219373,168.11056821948893,0.0,43.77833491324483,0.0,0.0,0.0,0.0
231.0,0.0,467.3113388582079,189.76519201984684,0.0,134.2876479520435,0.0,133.03938879903401,29.789194282802526,6.215508407283008,14.73984836751982,0.0,0.0,0.0,49.837775211501906,101.01888945877461,0.0,4.5857271840569656,0.0,0.0,0.0,29.468989477790426
232.0,0.0,556.3131650638978,137.75286098408282,0.0,117.77327023585653,0.0,116.32931296467387,63.839381737765976,7.712243100810026,20.8962267719115,0.0,0.0,0.0,48.199347889201235,107.93132521108801,0.0,0.0,0.0,0.0,0.0,0.0
233.0,0.0,486.7456926672443,184.1879504082673,24.650805328752586,36.97205384433595,0.0,81.95715509152016,78.31827459399855,0.0,23.644634119950254,0.0,0.0,0.0,43.1378159084945,141.00299401741984,0.0,0.0,0.0,0.0,0.0,0.0
234.0,0.0,436.80956772909127,137.1897808026429,25.46441977311658,160.72060030629495,0.0,77.06652578903345,60.37072287747206,0.0,19.967399170210534,0.0,0.0,0.0,5.954687440336551,97.17521740756568,0.0,4.29602493341461,0.0,0.0,30.968941869122446,0.0
235.0,0.0,379.00975846920653,133.05948732090454,24.650805328752586,158.72266810907198,0.0,125.0142812020675,74.39706367351698,0.0,9.827465000871591,0.0,0.0,0.0,36.7488648209506,15.940712373751161,0.0,5.421141256874546,0.0,0.0,0.0,0.0
236.0,0.0,457.28367828599403,78.21307465955437,23.82813741730926,158.59635949592501,0.0,75.1328828408276,65.8682654732629,0.0,3.3832942421827417,0.0,0.0,0.0,36.11416083375152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.0,0.0,507.79081508896434,102.07707295623969,22.995888696630363,60.62366616815447,0.0,96.56940602666272,54.29960001131901,6.977289619842829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59204986682922,0.0,0.0,0.0,0.0
238.0,0.0,402.49330374686804,76.96903681702861,24.322852911703304,68.43573480840584,0.0,99.47918953387274,25.953713557447593,7.712243100810026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0
239.0,0.0,611.2571727661883,107.12722944582454,26.109115076529037,34.66069614927868,0.0,112.75305929224844,29.681256235552915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,0.0,541.4039362028639,170.45611901405718,25.772809639733048,32.51860278149693,0.0,77.48452969850524,47.68806976239473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.0,0.0,771.3794819061245,0.0,0.0,72.22219142575945,0.0,32.254848206558314,62.17249926744506,0.0,0.0,0.0,0.0,0.0,0.0,40.33423906803189,0.0,0.0,0.0,0.0,0.0,0.0
242.0,0.0,402.5793921478363,29.895867913960274,0.0,80.92416922306036,0.0,41.30863452047224,28.37988218366993,0.0,0.0,0.0,0.0,0.0,0.0,42.39858403133438,0.0,0.0,0.0,0.0,0.0,0.0
243.0,0.0,654.6901082327888,77.63187435494297,0.0,184.67379816876746,0.0,34.845938106191795,9.34423064767946,4.869448686138892,3.999652675416358,0.0,0.0,0.0,10.92078734334794,63.37732897037106,0.0,0.0,0.0,0.0,0.0,0.0
244.0,0.0,331.8236529780071,61.3511139852416,23.496419011337725,120.49681481842157,0.0,47.107215850952144,6.977289619842829,4.29602493341461,0.0,0.0,0.0,0.0,0.0,69.85146494377514,0.0,0.0,0.0,0.0,0.0,0.0
245.0,0.0,325.552319538385,37.54506061462244,24.650805328752586,0.0,0.0,53.737031434055815,77.25889622331408,0.0,0.0,0.0,0.0,0.0,0.0,100.25877321687365,0.0,0.0,0.0,0.0,0.0,0.0
246.0,0.0,278.4322526959026,53.237994593462204,0.0,66.66953651159335,0.0,37.98225504058055,86.71513542518386,0.0,3.0608765165061076,0.0,0.0,0.0,6.472729830838108,85.60060684504813,0.0,0.0,0.0,0.0,0.0,0.0
247.0,0.0,298.8785383208483,108.14727017376799,25.78743901644002,99.21509957758325,0.0,50.7951548754388,85.02844304753236,0.0,0.0,0.0,0.0,0.0,0.0,91.08794633870045,0.0,0.0,0.0,0.0,0.0,0.0
248.0,0.0,357.4787155346276,93.5831395249547,25.78743901644002,33.18976983740689,0.0,78.46589936671221,80.51384041059644,0.0,0.0,0.0,0.0,0.0,13.450019450680937,10.568901437403072,0.0,0.0,0.0,0.0,0.0,0.0
249.0,0.0,467.20051064431686,134.60613563094327,24.48701213204886,0.0,0.0,46.71450128678135,34.85866980242517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,0.0,475.63650469357765,53.99367792901741,25.626099049926204,32.74426433335067,0.0,59.16105147788079,17.545808595898766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.0,0.0,451.1021276746452,111.46473515666122,28.325426686662272,71.81283810472328,0.0,84.51837429241564,36.226493059793135,6.215508407283008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29602493341461,0.0,0.0,0.0,0.0
252.0,0.0,454.41158791334396,92.72967559544506,28.947982816805222,33.18976983740689,0.0,46.97832474289371,56.367949760453115,0.0,0.0,0.0,0.0,0.0,21.379173641956605,0.0,0.0,4.869448686138892,0.0,0.0,0.0,0.0
253.0,0.0,433.90040141033035,100.82500932628707,30.941463569565524,66.18470300384705,0.0,40.944747187012396,60.791838917095845,0.0,0.0,0.0,0.0,0.0,14.6949818711925,0.0,0.0,3.695763410650092,0.0,0.0,0.0,0.0
254.0,0.0,451.9790760281724,150.14916045121055,47.80178854763561,77.028130035179,0.0,32.73483589000468,36.42431102675581,0.0,0.0,0.0,0.0,0.0,0.0,23.74861281043747,0.0,0.0,0.0,0.0,0.0,0.0
255.0,0.0,314.68626051024387,115.53168322548467,21.813517578967744,65.02090424843065,0.0,44.376998282033384,65.42902823252551,0.0,0.0,0.0,0.0,0.0,14.447247558337482,30.784559626537863,0.0,0.0,0.0,0.0,0.0,0.0
256.0,0.0,258.1715787703846,98.2344317359046,22.82823886766956,33.18976983740689,0.0,26.88433353515628,42.75202081336265,0.0,0.0,0.0,0.0,0.0,0.0,34.023102138816334,0.0,0.0,0.0,0.0,0.0,0.0
257.0,0.0,27.138690431036053,0.0,0.0,76.07751294918285,0.0,0.0,10.885790623315094,0.0,0.0,0.0,0.0,0.0,0.0,25.88419120263619,0.0,0.0,0.0,0.0,0.0,0.0
258.0,0.0,148.647920016758,47.05605026665243,0.0,36.97205384433595,0.0,17.07774631998647,24.65551102986789,0.0,0.0,0.0,0.0,0.0,0.0,83.44409748560719,0.0,0.0,0.0,0.0,0.0,0.0
259.0,0.0,180.41290483827402,25.735456045115193,0.0,37.1148951432845,0.0,45.880528035059704,64.03236582651132,0.0,0.0,0.0,0.0,0.0,0.0,125.7205292031881,0.0,0.0,0.0,0.0,13.17253433996283,0.0
260.0,0.0,63.48718663161384,41.103790881253595,0.0,64.51280309561602,0.0,13.927751508093035,101.48884712951309,0.0,0.0,0.0,0.0,0.0,0.0,97.51280273746396,0.0,4.29602493341461,0.0,0.0,0.0,0.0
261.0,0.0,149.23249529476084,125.02781466615963,0.0,110.29443195388313,0.0,15.664259845793655,136.87724240721934,0.0,0.0,0.0,0.0,0.0,0.0,72.56851079484807,0.0,0.0,0.0,0.0,17.580112573247252,0.0
262.0,0.0,145.01086095982473,112.73996851519173,0.0,100.63252752846395,0.0,14.929306364826457,272.5115596300826,0.0,0.0,0.0,0.0,0.0,0.0,95.01459659611483,0.0,0.0,0.0,0.0,0.0,0.0
263.0,0.0,201.66721671063786,66.84170733105434,0.0,35.533308516915596,0.0,50.705374568018826,207.5460990590053,0.0,0.0,0.0,0.0,0.0,0.0,139.3659735946696,0.0,4.869448686138892,0.0,0.0,0.0,0.0
264.0,0.0,187.42165521641397,137.10935293269404,0.0,32.51860278149693,0.0,55.586322473627014,179.11039587713617,0.0,0.0,0.0,0.0,0.0,0.0,88.49918722800695,0.0,0.0,0.0,0.0,21.12823165395141,0.0
265.0,0.0,171.7363026220089,118.22194686174582,0.0,64.21537906637406,0.0,14.404912296155217,188.3358050933953,0.0,0.0,0.0,0.0,0.0,0.0,146.68730320298053,0.0,0.0,0.0,0.0,32.35168465387513,0.0
266.0,0.0,163.76311726352233,68.32246407169873,0.0,0.0,0.0,46.842151245318796,247.54806230480216,0.0,0.0,0.0,0.0,0.0,0.0,184.4142105659116,0.0,0.0,0.0,0.0,0.0,0.0
267.0,0.0,169.33817750608108,44.34488144491167,0.0,54.754623693123314,0.0,0.0,256.9835175939703,0.0,0.0,0.0,0.0,0.0,0.0,108.20009416126099,0.0,0.0,0.0,0.0,43.81267563375597,0.0
268.0,0.0,224.45813842924096,41.11091150295998,0.0,33.92789041814673,0.0,79.95921069683315,230.46987567583528,0.0,0.0,0.0,0.0,0.0,0.0,150.22077938470892,0.0,0.0,0.0,0.0,0.0,0.0
269.0,0.0,273.7506750721347,52.273347494719026,0.0,32.59531372675667,0.0,90.15331666407103,169.73862549138966,0.0,0.0,0.0,0.0,0.0,0.0,36.323936350362864,0.0,0.0,0.0,0.0,0.0,0.0
270.0,0.0,237.04507840335384,53.06722355250988,0.0,115.95761939196277,0.0,101.80020029751041,91.55189634008393,7.469957938494653,0.0,0.0,0.0,0.0,0.0,4.869448686138892,0.0,4.5857271840569656,0.0,0.0,0.0,0.0
271.0,0.0,188.17122883321204,39.49841730944259,0.0,73.44399945401297,0.0,108.59130815534847,90.0327722999684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.0,0.0,233.15001862968793,14.168295276963368,0.0,57.64521948842018,0.0,52.76123431920529,82.53669231898745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29602493341461,0.0,0.0,0.0,0.0
273.0,0.0,178.58818729757954,0.0,0.0,0.0,0.0,31.83723159105632,92.52095348957074,0.0,0.0,0.0,0.0,0.0,0.0,11.166863184077927,0.0,3.3832942421827417,0.0,0.0,0.0,0.0
274.0,0.0,272.5424648706454,0.0,0.0,83.80055382627133,0.0,51.22508009521393,67.74018106420948,0.0,3.3832942421827417,0.0,0.0,0.0,7.225023932697846,75.69724431734502,0.0,0.0,0.0,0.0,0.0,0.0
275.0,0.0,269.0875894502862,73.55694817502913,0.0,29.719964140591117,0.0,31.56403143977251,20.027476628289595,0.0,6.121753033012215,0.0,0.0,0.0,9.34423064767946,56.26384881195657,0.0,0.0,0.0,0.0,0.0,0.0
276.0,0.0,329.167673775781,51.298352228473306,0.0,112.49471305164359,0.0,18.91363185326673,90.8971248974423,6.726587194035089,3.3832942421827417,0.0,0.0,0.0,0.0,54.51311713578802,0.0,0.0,0.0,0.0,18.847015940312694,0.0
277.0,0.0,355.89476886593974,51.8286690504545,0.0,214.42843787967982,0.0,0.0,120.3984605784496,0.0,0.0,0.0,0.0,0.0,0.0,134.275013837961,0.0,0.0,0.0,0.0,42.25646330790282,0.0
278.0,0.0,226.88086548758352,135.05617530454927,0.0,0.0,0.0,54.167390053083196,176.83073551438096,0.0,14.783053642600368,0.0,0.0,0.0,0.0,213.7115340399924,0.0,0.0,0.0,0.0,0.0,0.0
279.0,0.0,305.1976320390619,60.93796882950903,0.0,36.82902835197508,0.0,107.75980005015901,212.6863959486504,6.215508407283008,9.073294242182742,0.0,0.0,0.0,0.0,204.19176613486545,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.0,330.4575871198794,74.34064419163336,0.0,0.0,0.0,58.8156910373868,189.878236169399,6.977289619842829,3.999652675416358,0.0,0.0,0.0,0.0,142.40548277266168,0.0,0.0,0.0,0.0,0.0,0.0
281.0,0.0,347.957829204907,133.97128330217782,0.0,51.654983200487294,0.0,138.50080343458816,222.68754247779174,9.34423064767946,16.58410492802779,0.0,0.0,0.0,0.0,75.55116615118362,0.0,0.0,0.0,0.0,22.660177620867938,0.0
282.0,0.0,301.4123250664809,196.1380055027559,0.0,181.19651813586364,0.0,87.9281224371347,215.93990765470392,21.427337485238525,0.0,0.0,0.0,0.0,0.0,11.64468744033655,0.0,0.0,0.0,0.0,16.2819829971778,0.0
283.0,0.0,226.4148338836286,139.2024386869574,0.0,191.37250200332477,0.0,102.64677928776732,149.0293593842111,27.90322225346587,0.0,0.0,0.0,0.0,0.0,22.204895241730156,0.0,0.0,0.0,0.0,0.0,0.0
284.0,0.0,226.02644694044338,138.34029237031717,0.0,65.03720556299386,0.0,101.46945682925514,119.74073078382104,40.722114267727704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285.0,0.0,289.5225579752433,167.13751846057204,0.0,97.78645249111331,0.0,14.929306364826457,172.85457439105795,15.177040677681475,0.0,0.0,0.0,0.0,0.0,17.599374880673103,0.0,3.3832942421827417,0.0,0.0,14.75463332715717,0.0
286.0,0.0,385.52133956359233,232.92073616087944,0.0,65.5829801154638,0.0,42.069122209052026,134.60284825334864,0.0,6.766588484365483,0.0,0.0,0.0,0.0,57.63607841363962,0.0,0.0,0.0,0.0,0.0,0.0
287.0,0.0,313.4813382484668,281.9950950701779,0.0,100.80646895406858,0.0,50.059105992516706,132.8172538566545,0.0,6.444170758688849,0.0,6.215508407283008,0.0,0.0,143.76367884174283,0.0,0.0,0.0,0.0,18.847015940312694,0.0
288.0,0.0,309.82305980861946,263.70803426019074,0.0,69.44892419363865,0.0,12.720543708826753,183.34064148699127,43.49903336725749,3.0608765165061076,0.0,0.0,0.0,0.0,134.36545887132854,0.0,0.0,0.0,0.0,0.0,0.0
289.0,0.0,200.20697956523964,226.21457345255516,0.0,67.04389884290757,0.0,25.174573352706616,234.0447106664013,22.646998616176127,0.0,0.0,0.0,0.0,0.0,140.6421042623055,0.0,0.0,0.0,0.0,0.0,0.0
290.0,0.0,178.53454416428357,195.91530673806247,0.0,32.59531372675667,0.0,14.897248606250251,214.25404218869622,14.6949818711925,3.0608765165061076,0.0,13.453174388070178,0.0,0.0,198.74821012363526,0.0,0.0,0.0,0.0,0.0,0.0
291.0,0.0,131.044282874739,72.76913313908061,0.0,71.53291197944986,0.0,4.29602493341461,56.93009010864482,0.0,0.0,0.0,6.977289619842829,0.0,0.0,54.16092011230439,0.0,0.0,0.0,0.0,0.0,0.0
292.0,0.0,213.4715165631505,97.28391477153272,0.0,117.1103068021729,8.424518775412142,30.96053085460289,228.91288355861798,0.0,3.999652675416358,0.0,0.0,0.0,0.0,132.39828165228042,0.0,0.0,0.0,0.0,0.0,0.0
293.0,0.0,200.0901586566947,165.19082262294407,0.0,79.20888536891886,8.424518775412142,69.78882854358842,273.62760106376896,0.0,3.0608765165061076,0.0,0.0,0.0,0.0,66.6279016944205,0.0,0.0,0.0,21.12823165395141,20.76624781011507,0.0
294.0,0.0,209.00251432264656,177.66455247225338,0.0,83.96501131765382,8.424518775412142,43.07430768669989,295.3244596086673,23.104713723121986,2.726689697370968,0.0,0.0,0.0,0.0,38.45123656973366,0.0,0.0,0.0,19.38128949980245,0.0,0.0
295.0,0.0,204.5278478038707,106.0619581417465,0.0,70.34498234851816,8.189403888872208,15.18220103930468,273.6134562416604,0.0,0.0,0.0,0.0,0.0,0.0,21.922717273950425,0.0,0.0,4.5857271840569656,30.14128032408837,0.0,0.0
