STATION,DATE,MDPR,MDSF,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS
GHCND:USC00027560,19941020,-9999,-9999,-9999,0,0,0,261,67,156
GHCND:USC00027560,19941021,-9999,-9999,-9999,0,0,0,261,56,211
GHCND:USC00027560,19941022,-9999,-9999,-9999,0,0,0,272,50,194
GHCND:USC00027560,19941023,-9999,-9999,-9999,0,0,0,283,72,206
GHCND:USC00027560,19941024,-9999,-9999,-9999,0,0,0,278,111,200
GHCND:USC00027560,19941025,-9999,-9999,-9999,0,0,0,261,72,172
GHCND:USC00027560,19941026,-9999,-9999,-9999,0,0,0,250,100,194
GHCND:USC00027560,19941027,-9999,-9999,-9999,0,0,0,261,61,200
GHCND:USC00027560,19941028,-9999,-9999,-9999,0,0,0,272,61,233
GHCND:USC00027560,19941029,-9999,-9999,-9999,0,0,0,278,56,217
GHCND:USC00027560,19941030,-9999,-9999,-9999,0,0,0,278,106,211
GHCND:USC00027560,19941031,-9999,-9999,-9999,0,0,0,278,33,217
GHCND:USC00027560,19941101,-9999,-9999,-9999,0,0,0,278,22,150
GHCND:USC00027560,19941102,-9999,-9999,-9999,0,0,0,256,100,200
GHCND:USC00027560,19941103,-9999,-9999,-9999,0,0,0,239,161,172
GHCND:USC00027560,19941104,-9999,-9999,-9999,79,0,0,172,17,61
GHCND:USC00027560,19941105,-9999,-9999,-9999,0,0,0,178,-28,144
GHCND:USC00027560,19941106,-9999,-9999,-9999,0,0,0,261,-6,178
GHCND:USC00027560,19941107,-9999,-9999,-9999,0,0,0,261,56,150
GHCND:USC00027560,19941108,-9999,-9999,-9999,0,0,0,206,111,111
GHCND:USC00027560,19941109,-9999,-9999,-9999,0,0,0,211,-11,156
GHCND:USC00027560,19941110,-9999,-9999,-9999,0,0,0,250,61,178
GHCND:USC00027560,19941111,-9999,-9999,-9999,221,0,0,178,106,122
GHCND:USC00027560,19941112,-9999,-9999,-9999,160,0,0,183,106,111
GHCND:USC00027560,19941113,-9999,-9999,-9999,0,0,0,161,89,111
GHCND:USC00027560,19941114,-9999,-9999,-9999,0,0,0,156,-6,139
GHCND:USC00027560,19941115,-9999,-9999,-9999,0,0,0,161,28,122
GHCND:USC00027560,19941116,-9999,-9999,-9999,0,0,0,228,50,172
GHCND:USC00027560,19941117,-9999,-9999,-9999,0,0,0,172,28,50
GHCND:USC00027560,19941118,-9999,-9999,-9999,0,0,0,206,-33,78
GHCND:USC00027560,19941119,-9999,-9999,-9999,0,0,0,78,-22,50
GHCND:USC00027560,19941120,-9999,-9999,-9999,0,0,0,100,-61,67
GHCND:USC00027560,19941121,-9999,-9999,-9999,0,0,0,183,-67,94
GHCND:USC00027560,19941122,-9999,-9999,-9999,0,0,0,94,28,106
GHCND:USC00027560,19941123,-9999,-9999,-9999,0,0,0,156,0,139
GHCND:USC00027560,19941124,-9999,-9999,-9999,0,0,0,167,0,111
GHCND:USC00027560,19941125,-9999,-9999,-9999,0,0,0,183,50,100
GHCND:USC00027560,19941126,-9999,-9999,-9999,0,0,0,211,11,133
GHCND:USC00027560,19941127,-9999,-9999,-9999,0,0,0,133,11,50
GHCND:USC00027560,19941128,-9999,-9999,-9999,0,0,0,122,-67,78
GHCND:USC00027560,19941129,-9999,-9999,-9999,0,0,0,133,-67,78
GHCND:USC00027560,19941130,-9999,-9999,-9999,0,0,0,161,-28,83
GHCND:USC00027560,19941201,-9999,-9999,-9999,0,0,0,194,-44,111
GHCND:USC00027560,19941202,-9999,-9999,-9999,0,0,0,200,-33,117
GHCND:USC00027560,19941203,-9999,-9999,-9999,0,0,0,194,-17,133
GHCND:USC00027560,19941204,-9999,-9999,-9999,0,0,0,200,-11,111
GHCND:USC00027560,19941205,-9999,-9999,-9999,249,0,0,139,94,94
GHCND:USC00027560,19941206,-9999,-9999,-9999,185,0,0,94,83,100
GHCND:USC00027560,19941207,-9999,-9999,-9999,0,0,0,167,100,122
GHCND:USC00027560,19941208,-9999,-9999,-9999,0,0,0,200,-11,106
GHCND:USC00027560,19941209,-9999,-9999,-9999,0,0,0,144,6,83
GHCND:USC00027560,19941210,-9999,-9999,-9999,0,0,0,122,-22,56
GHCND:USC00027560,19941211,-9999,-9999,-9999,0,0,0,122,-50,89
GHCND:USC00027560,19941212,-9999,-9999,-9999,0,0,0,133,0,67
GHCND:USC00027560,19941213,-9999,-9999,-9999,0,0,0,94,6,61
GHCND:USC00027560,19941214,-9999,-9999,-9999,58,0,0,122,-17,83
GHCND:USC00027560,19941215,-9999,-9999,-9999,0,0,0,139,-33,56
GHCND:USC00027560,19941216,-9999,-9999,-9999,0,0,0,150,-33,67
GHCND:USC00027560,19941217,-9999,-9999,-9999,0,0,0,150,-28,44
GHCND:USC00027560,19941218,-9999,-9999,-9999,0,0,0,172,-11,100
GHCND:USC00027560,19941219,-9999,-9999,-9999,0,0,0,194,-11,128
GHCND:USC00027560,19941220,-9999,-9999,-9999,0,0,0,183,-22,111
GHCND:USC00027560,19941221,-9999,-9999,-9999,0,0,0,189,-28,111
GHCND:USC00027560,19941222,-9999,-9999,-9999,0,0,0,172,-6,100
GHCND:USC00027560,19941223,-9999,-9999,-9999,0,0,0,133,44,89
GHCND:USC00027560,19941224,-9999,-9999,-9999,0,0,0,128,61,94
GHCND:USC00027560,19941225,-9999,-9999,-9999,33,0,0,117,50,100
GHCND:USC00027560,19941226,-9999,-9999,-9999,147,0,0,100,56,56
GHCND:USC00027560,19941227,-9999,-9999,-9999,-9999,0,0,122,0,67
GHCND:USC00027560,19941228,-9999,-9999,-9999,0,0,0,144,-11,83
GHCND:USC00027560,19941229,-9999,-9999,-9999,0,0,0,167,-11,106
GHCND:USC00027560,19941230,-9999,-9999,-9999,0,0,0,106,39,50
GHCND:USC00027560,19941231,-9999,-9999,-9999,0,0,0,117,-44,44
GHCND:USC00027560,19950101,-9999,-9999,-9999,0,0,0,117,28,50
GHCND:USC00027560,19950102,-9999,-9999,-9999,0,0,0,133,-33,72
GHCND:USC00027560,19950103,-9999,-9999,-9999,0,0,0,128,-39,61
GHCND:USC00027560,19950104,-9999,-9999,-9999,15,0,0,100,39,78
GHCND:USC00027560,19950105,-9999,-9999,-9999,287,0,0,78,39,67
GHCND:USC00027560,19950106,-9999,-9999,-9999,0,0,0,111,-17,78
GHCND:USC00027560,19950107,-9999,-9999,-9999,0,0,0,122,-22,83
GHCND:USC00027560,19950108,-9999,-9999,-9999,0,0,0,167,-22,156
GHCND:USC00027560,19950109,-9999,-9999,-9999,0,0,0,178,-17,83
GHCND:USC00027560,19950110,-9999,-9999,-9999,0,0,0,189,-17,78
GHCND:USC00027560,19950111,-9999,-9999,-9999,0,0,0,178,-11,94
GHCND:USC00027560,19950112,-9999,-9999,-9999,0,0,0,133,17,100
GHCND:USC00027560,19950113,-9999,-9999,-9999,0,0,0,200,6,122
GHCND:USC00027560,19950114,-9999,-9999,-9999,0,0,0,183,-6,128
GHCND:USC00027560,19950115,-9999,-9999,-9999,0,0,0,183,11,150
GHCND:USC00027560,19950116,-9999,-9999,-9999,23,0,0,156,17,67
GHCND:USC00027560,19950117,-9999,-9999,-9999,61,0,0,67,-39,6
GHCND:USC00027560,19950118,-9999,-9999,-9999,0,0,0,89,-72,44
GHCND:USC00027560,19950119,-9999,-9999,-9999,0,0,0,122,-33,61
GHCND:USC00027560,19950120,-9999,-9999,-9999,0,0,0,117,-22,83
GHCND:USC00027560,19950121,-9999,-9999,-9999,0,0,0,161,22,100
GHCND:USC00027560,19950122,-9999,-9999,-9999,0,0,0,156,-33,50
GHCND:USC00027560,19950123,-9999,-9999,-9999,0,0,0,133,-11,89
GHCND:USC00027560,19950124,-9999,-9999,-9999,0,0,0,161,-11,100
GHCND:USC00027560,19950125,-9999,-9999,-9999,0,0,0,178,22,89
GHCND:USC00027560,19950126,-9999,-9999,-9999,0,0,0,156,67,89
GHCND:USC00027560,19950127,-9999,-9999,-9999,18,0,0,150,17,61
GHCND:USC00027560,19950128,-9999,-9999,-9999,0,0,0,122,-11,44
GHCND:USC00027560,19950129,-9999,-9999,-9999,0,0,0,128,-33,61
GHCND:USC00027560,19950130,-9999,-9999,-9999,0,0,0,139,-56,78
GHCND:USC00027560,19950131,-9999,-9999,-9999,0,0,0,128,-22,100
GHCND:USC00027560,19950201,-9999,-9999,-9999,0,0,0,172,-61,128
GHCND:USC00027560,19950202,-9999,-9999,-9999,0,0,0,217,-22,150
GHCND:USC00027560,19950203,-9999,-9999,-9999,0,0,0,233,-28,150
GHCND:USC00027560,19950204,-9999,-9999,-9999,0,0,0,228,-11,133
GHCND:USC00027560,19950205,-9999,-9999,-9999,0,0,0,211,17,150
GHCND:USC00027560,19950206,-9999,-9999,-9999,0,0,0,222,-33,122
GHCND:USC00027560,19950207,-9999,-9999,-9999,0,0,0,222,-17,122
GHCND:USC00027560,19950208,-9999,-9999,-9999,0,0,0,239,-17,156
GHCND:USC00027560,19950209,-9999,-9999,-9999,0,0,0,211,44,178
GHCND:USC00027560,19950210,-9999,-9999,-9999,0,0,0,228,6,178
GHCND:USC00027560,19950211,-9999,-9999,-9999,0,0,0,178,67,83
GHCND:USC00027560,19950212,-9999,-9999,-9999,0,0,0,161,-11,161
GHCND:USC00027560,19950213,-9999,-9999,-9999,0,0,0,200,-11,133
GHCND:USC00027560,19950214,-9999,-9999,-9999,71,0,0,189,78,144
GHCND:USC00027560,19950215,-9999,-9999,-9999,165,0,0,144,78,78
GHCND:USC00027560,19950216,-9999,-9999,-9999,15,0,0,161,56,100
GHCND:USC00027560,19950217,-9999,-9999,-9999,0,0,0,167,39,106
GHCND:USC00027560,19950218,-9999,-9999,-9999,0,0,0,211,0,183
GHCND:USC00027560,19950219,-9999,-9999,-9999,0,0,0,200,11,128
GHCND:USC00027560,19950220,-9999,-9999,-9999,0,0,0,206,-11,133
GHCND:USC00027560,19950221,-9999,-9999,-9999,0,0,0,178,78,122
GHCND:USC00027560,19950222,-9999,-9999,-9999,0,0,0,211,22,133
GHCND:USC00027560,19950223,-9999,-9999,-9999,0,0,0,194,11,106
GHCND:USC00027560,19950224,-9999,-9999,-9999,0,0,0,206,11,139
GHCND:USC00027560,19950225,-9999,-9999,-9999,0,0,0,222,50,172
GHCND:USC00027560,19950226,-9999,-9999,-9999,0,0,0,206,33,133
GHCND:USC00027560,19950227,-9999,-9999,-9999,0,0,0,167,33,139
GHCND:USC00027560,19950228,-9999,-9999,-9999,94,0,0,206,22,106
GHCND:USC00027560,19950301,-9999,-9999,-9999,0,0,0,194,33,117
GHCND:USC00027560,19950302,-9999,-9999,-9999,0,0,0,217,28,122
GHCND:USC00027560,19950303,-9999,-9999,-9999,0,0,0,222,22,128
GHCND:USC00027560,19950304,-9999,-9999,-9999,0,0,0,206,56,156
GHCND:USC00027560,19950305,-9999,-9999,-9999,0,0,0,206,17,150
GHCND:USC00027560,19950306,-9999,-9999,-9999,25,0,0,183,100,111
GHCND:USC00027560,19950307,-9999,-9999,-9999,0,0,0,156,-6,122
GHCND:USC00027560,19950308,-9999,-9999,-9999,0,0,0,156,22,83
GHCND:USC00027560,19950309,-9999,-9999,-9999,0,0,0,206,39,128
GHCND:USC00027560,19950310,-9999,-9999,-9999,0,0,0,250,22,156
GHCND:USC00027560,19950311,-9999,-9999,-9999,0,0,0,250,44,78
GHCND:USC00027560,19950312,-9999,-9999,-9999,43,0,0,167,56,111
GHCND:USC00027560,19950313,-9999,-9999,-9999,0,0,0,206,0,106
GHCND:USC00027560,19950314,-9999,-9999,-9999,0,0,0,244,11,144
GHCND:USC00027560,19950315,-9999,-9999,-9999,0,0,0,228,94,122
GHCND:USC00027560,19950316,-9999,-9999,-9999,0,0,0,244,61,133
GHCND:USC00027560,19950317,-9999,-9999,-9999,0,0,0,256,67,150
GHCND:USC00027560,19950318,-9999,-9999,-9999,51,0,0,239,50,161
GHCND:USC00027560,19950319,-9999,-9999,-9999,0,0,0,256,39,200
GHCND:USC00027560,19950320,-9999,-9999,-9999,0,0,0,267,39,172
GHCND:USC00027560,19950321,-9999,-9999,-9999,0,0,0,283,50,200
GHCND:USC00027560,19950322,-9999,-9999,-9999,0,0,0,267,39,194
GHCND:USC00027560,19950323,-9999,-9999,-9999,0,0,0,244,44,211
GHCND:USC00027560,19950324,-9999,-9999,-9999,0,0,0,211,28,83
GHCND:USC00027560,19950325,-9999,-9999,-9999,0,0,0,150,39,72
GHCND:USC00027560,19950326,-9999,-9999,-9999,0,0,0,172,-56,78
GHCND:USC00027560,19950327,-9999,-9999,-9999,0,0,0,239,-44,139
GHCND:USC00027560,19950328,-9999,-9999,-9999,0,0,0,206,-17,106
GHCND:USC00027560,19950329,-9999,-9999,-9999,0,0,0,211,-28,117
GHCND:USC00027560,19950330,-9999,-9999,-9999,0,0,0,206,17,111
GHCND:USC00027560,19950331,-9999,-9999,-9999,0,0,0,211,6,139
GHCND:USC00027560,19950401,-9999,-9999,-9999,0,0,0,239,-11,161
GHCND:USC00027560,19950402,-9999,-9999,-9999,0,0,0,239,56,161
GHCND:USC00027560,19950403,-9999,-9999,-9999,0,0,0,211,6,156
GHCND:USC00027560,19950404,-9999,-9999,-9999,0,0,0,239,17,139
GHCND:USC00027560,19950405,-9999,-9999,-9999,0,0,0,278,39,172
GHCND:USC00027560,19950406,-9999,-9999,-9999,0,0,0,283,33,194
GHCND:USC00027560,19950407,-9999,-9999,-9999,0,0,0,283,22,178
GHCND:USC00027560,19950408,-9999,-9999,-9999,0,0,0,278,17,217
GHCND:USC00027560,19950409,-9999,-9999,-9999,0,0,0,250,44,117
GHCND:USC00027560,19950410,-9999,-9999,-9999,0,0,0,183,-6,44
GHCND:USC00027560,19950411,-9999,-9999,-9999,0,0,0,228,-22,106
GHCND:USC00027560,19950412,-9999,-9999,-9999,0,0,0,6,278,144
GHCND:USC00027560,19950413,-9999,-9999,-9999,0,0,0,317,39,156
GHCND:USC00027560,19950414,-9999,-9999,-9999,0,0,0,283,33,150
GHCND:USC00027560,19950415,-9999,-9999,-9999,0,0,0,261,72,167
GHCND:USC00027560,19950416,-9999,-9999,-9999,0,0,0,256,67,156
GHCND:USC00027560,19950417,-9999,-9999,-9999,0,0,0,156,17,106
GHCND:USC00027560,19950418,-9999,-9999,-9999,0,0,0,244,-28,122
GHCND:USC00027560,19950419,-9999,-9999,-9999,41,0,0,122,11,111
GHCND:USC00027560,19950420,-9999,-9999,-9999,0,0,0,206,-33,133
GHCND:USC00027560,19950421,-9999,-9999,-9999,0,0,0,222,33,172
GHCND:USC00027560,19950422,-9999,-9999,-9999,0,0,0,222,0,183
GHCND:USC00027560,19950423,-9999,-9999,-9999,0,0,0,244,6,194
GHCND:USC00027560,19950424,-9999,-9999,-9999,0,0,0,278,0,200
GHCND:USC00027560,19950425,-9999,-9999,-9999,0,0,0,300,17,161
GHCND:USC00027560,19950426,-9999,-9999,-9999,0,0,0,294,50,167
GHCND:USC00027560,19950427,-9999,-9999,-9999,0,0,0,306,67,183
GHCND:USC00027560,19950428,-9999,-9999,-9999,0,0,0,306,72,206
GHCND:USC00027560,19950429,-9999,-9999,-9999,0,0,0,311,39,200
GHCND:USC00027560,19950430,-9999,-9999,-9999,0,0,0,322,117,233
GHCND:USC00027560,19950501,-9999,-9999,-9999,0,0,0,322,111,228
GHCND:USC00027560,19950502,-9999,-9999,-9999,0,0,0,306,61,217
GHCND:USC00027560,19950503,-9999,-9999,-9999,0,0,0,294,39,178
GHCND:USC00027560,19950504,-9999,-9999,-9999,0,0,0,317,78,217
GHCND:USC00027560,19950505,-9999,-9999,-9999,0,0,0,278,156,156
GHCND:USC00027560,19950506,-9999,-9999,-9999,0,0,0,261,33,150
GHCND:USC00027560,19950507,-9999,-9999,-9999,0,0,0,150,39,161
GHCND:USC00027560,19950508,-9999,-9999,-9999,0,0,0,239,-11,178
GHCND:USC00027560,19950509,-9999,-9999,-9999,0,0,0,278,28,233
GHCND:USC00027560,19950510,-9999,-9999,-9999,0,0,0,300,50,211
GHCND:USC00027560,19950511,-9999,-9999,-9999,0,0,0,317,72,206
GHCND:USC00027560,19950512,-9999,-9999,-9999,0,0,0,311,128,222
GHCND:USC00027560,19950513,-9999,-9999,-9999,0,0,0,306,122,228
GHCND:USC00027560,19950514,-9999,-9999,-9999,0,0,0,322,89,222
GHCND:USC00027560,19950515,-9999,-9999,-9999,0,0,0,217,106,239
GHCND:USC00027560,19950516,-9999,-9999,-9999,0,0,0,294,89,217
GHCND:USC00027560,19950517,-9999,-9999,-9999,0,0,0,222,56,161
GHCND:USC00027560,19950518,-9999,-9999,-9999,0,0,0,261,44,250
GHCND:USC00027560,19950519,-9999,-9999,-9999,0,0,0,333,89,300
GHCND:USC00027560,19950520,-9999,-9999,-9999,0,0,0,333,117,294
GHCND:USC00027560,19950521,-9999,-9999,-9999,0,0,0,350,94,267
GHCND:USC00027560,19950522,-9999,-9999,-9999,0,0,0,339,106,250
GHCND:USC00027560,19950523,-9999,-9999,-9999,0,0,0,289,128,189
GHCND:USC00027560,19950524,-9999,-9999,-9999,0,0,0,300,56,211
GHCND:USC00027560,19950525,-9999,-9999,-9999,0,0,0,317,50,183
GHCND:USC00027560,19950526,-9999,-9999,-9999,0,0,0,278,67,206
GHCND:USC00027560,19950527,-9999,-9999,-9999,0,0,0,311,67,189
GHCND:USC00027560,19950528,-9999,-9999,-9999,0,0,0,317,106,161
GHCND:USC00027560,19950529,-9999,-9999,-9999,0,0,0,322,94,206
GHCND:USC00027560,19950530,-9999,-9999,-9999,0,0,0,328,106,206
GHCND:USC00027560,19950531,-9999,-9999,-9999,0,0,0,339,100,217
GHCND:USC00027560,19950601,-9999,-9999,-9999,0,0,0,372,117,283
GHCND:USC00027560,19950602,-9999,-9999,-9999,0,0,0,333,150,211
GHCND:USC00027560,19950603,-9999,-9999,-9999,0,0,0,317,94,200
GHCND:USC00027560,19950604,-9999,-9999,-9999,0,0,0,333,94,222
GHCND:USC00027560,19950605,-9999,-9999,-9999,0,0,0,356,100,228
GHCND:USC00027560,19950606,-9999,-9999,-9999,0,0,0,339,133,244
GHCND:USC00027560,19950607,-9999,-9999,-9999,0,0,0,311,150,228
GHCND:USC00027560,19950608,-9999,-9999,-9999,0,0,0,306,122,200
GHCND:USC00027560,19950609,-9999,-9999,-9999,0,0,0,317,67,206
GHCND:USC00027560,19950610,-9999,-9999,-9999,0,0,0,344,83,200
GHCND:USC00027560,19950611,-9999,-9999,-9999,0,0,0,344,111,222
GHCND:USC00027560,19950612,-9999,-9999,-9999,0,0,0,394,178,222
GHCND:USC00027560,19950613,-9999,-9999,-9999,0,0,0,400,144,244
GHCND:USC00027560,19950614,-9999,-9999,-9999,0,0,0,389,178,289
GHCND:USC00027560,19950615,-9999,-9999,-9999,0,0,0,372,167,261
GHCND:USC00027560,19950616,-9999,-9999,-9999,0,0,0,356,172,244
GHCND:USC00027560,19950617,-9999,-9999,-9999,0,0,0,333,144,206
GHCND:USC00027560,19950618,-9999,-9999,-9999,0,0,0,356,78,206
GHCND:USC00027560,19950619,-9999,-9999,-9999,0,0,0,361,111,222
GHCND:USC00027560,19950620,-9999,-9999,-9999,0,0,0,372,106,206
GHCND:USC00027560,19950621,-9999,-9999,-9999,0,0,0,367,128,244
GHCND:USC00027560,19950622,-9999,-9999,-9999,0,0,0,372,117,256
GHCND:USC00027560,19950623,-9999,-9999,-9999,0,0,0,489,100,217
GHCND:USC00027560,19950624,-9999,-9999,-9999,0,0,0,389,111,206
GHCND:USC00027560,19950625,-9999,-9999,-9999,0,0,0,400,128,294
GHCND:USC00027560,19950626,-9999,-9999,-9999,0,0,0,378,206,250
GHCND:USC00027560,19950627,-9999,-9999,-9999,0,0,0,378,183,250
GHCND:USC00027560,19950628,-9999,-9999,-9999,0,0,0,389,139,272
GHCND:USC00027560,19950629,-9999,-9999,-9999,0,0,0,394,194,267
GHCND:USC00027560,19950630,-9999,-9999,-9999,0,0,0,367,228,278
GHCND:USC00027560,19950701,-9999,-9999,-9999,0,0,0,378,194,256
GHCND:USC00027560,19950702,-9999,-9999,-9999,0,0,0,378,167,267
GHCND:USC00027560,19950703,-9999,-9999,-9999,0,0,0,350,144,244
GHCND:USC00027560,19950704,-9999,-9999,-9999,0,0,0,372,117,233
GHCND:USC00027560,19950705,-9999,-9999,-9999,0,0,0,383,144,239
GHCND:USC00027560,19950706,-9999,-9999,-9999,0,0,0,389,161,244
GHCND:USC00027560,19950707,-9999,-9999,-9999,0,0,0,406,167,239
GHCND:USC00027560,19950708,-9999,-9999,-9999,0,0,0,383,156,261
GHCND:USC00027560,19950709,-9999,-9999,-9999,0,0,0,372,194,250
GHCND:USC00027560,19950710,-9999,-9999,-9999,0,0,0,383,183,283
GHCND:USC00027560,19950711,-9999,-9999,-9999,0,0,0,383,178,283
GHCND:USC00027560,19950712,-9999,-9999,-9999,0,0,0,372,189,267
GHCND:USC00027560,19950713,-9999,-9999,-9999,0,0,0,344,172,244
GHCND:USC00027560,19950714,-9999,-9999,-9999,0,0,0,333,189,217
GHCND:USC00027560,19950715,-9999,-9999,-9999,0,0,0,339,172,194
GHCND:USC00027560,19950716,-9999,-9999,-9999,178,0,0,317,178,250
GHCND:USC00027560,19950717,-9999,-9999,-9999,132,0,0,311,172,244
GHCND:USC00027560,19950718,-9999,-9999,-9999,20,0,0,294,189,217
GHCND:USC00027560,19950719,-9999,-9999,-9999,10,0,0,328,200,233
GHCND:USC00027560,19950720,-9999,-9999,-9999,0,0,0,367,206,261
GHCND:USC00027560,19950721,-9999,-9999,-9999,0,0,0,372,200,272
GHCND:USC00027560,19950722,-9999,-9999,-9999,0,0,0,378,172,244
GHCND:USC00027560,19950723,-9999,-9999,-9999,0,0,0,378,133,233
GHCND:USC00027560,19950724,-9999,-9999,-9999,0,0,0,394,128,261
GHCND:USC00027560,19950725,-9999,-9999,-9999,0,0,0,406,139,272
GHCND:USC00027560,19950726,-9999,-9999,-9999,0,0,0,422,150,317
GHCND:USC00027560,19950727,-9999,-9999,-9999,0,0,0,433,161,339
GHCND:USC00027560,19950728,-9999,-9999,-9999,0,0,0,428,178,289
GHCND:USC00027560,19950729,-9999,-9999,-9999,0,0,0,400,217,300
GHCND:USC00027560,19950730,-9999,-9999,-9999,0,0,0,422,156,300
GHCND:USC00027560,19950731,-9999,-9999,-9999,0,0,0,400,206,300
GHCND:USC00027560,19950801,-9999,-9999,-9999,0,0,0,372,228,278
GHCND:USC00027560,19950802,-9999,-9999,-9999,0,0,0,389,200,289
GHCND:USC00027560,19950803,-9999,-9999,-9999,0,0,0,422,189,306
GHCND:USC00027560,19950804,-9999,-9999,-9999,0,0,0,411,200,311
GHCND:USC00027560,19950805,-9999,-9999,-9999,0,0,0,417,222,306
GHCND:USC00027560,19950806,-9999,-9999,-9999,0,0,0,394,200,300
GHCND:USC00027560,19950807,-9999,-9999,-9999,0,0,0,394,200,289
GHCND:USC00027560,19950808,-9999,-9999,-9999,0,0,0,400,189,278
GHCND:USC00027560,19950809,-9999,-9999,-9999,0,0,0,406,211,278
GHCND:USC00027560,19950810,-9999,-9999,-9999,0,0,0,411,200,306
GHCND:USC00027560,19950811,-9999,-9999,-9999,0,0,0,400,194,344
GHCND:USC00027560,19950812,-9999,-9999,-9999,0,0,0,389,200,306
GHCND:USC00027560,19950813,-9999,-9999,-9999,0,0,0,400,200,272
GHCND:USC00027560,19950814,-9999,-9999,-9999,0,0,0,294,200,200
GHCND:USC00027560,19950815,-9999,-9999,-9999,198,0,0,256,183,206
GHCND:USC00027560,19950816,-9999,-9999,-9999,15,0,0,333,178,272
GHCND:USC00027560,19950817,-9999,-9999,-9999,0,0,0,350,211,256
GHCND:USC00027560,19950818,-9999,-9999,-9999,0,0,0,267,200,206
GHCND:USC00027560,19950819,-9999,-9999,-9999,439,0,0,322,156,211
GHCND:USC00027560,19950820,-9999,-9999,-9999,0,0,0,328,178,233
GHCND:USC00027560,19950821,-9999,-9999,-9999,20,0,0,317,194,211
GHCND:USC00027560,19950822,-9999,-9999,-9999,185,0,0,356,167,306
GHCND:USC00027560,19950823,-9999,-9999,-9999,0,0,0,361,172,250
GHCND:USC00027560,19950824,-9999,-9999,-9999,0,0,0,339,200,250
GHCND:USC00027560,19950825,-9999,-9999,-9999,10,0,0,306,200,206
GHCND:USC00027560,19950826,-9999,-9999,-9999,0,0,0,339,167,250
GHCND:USC00027560,19950827,-9999,-9999,-9999,0,0,0,350,194,206
GHCND:USC00027560,19950828,-9999,-9999,-9999,0,0,0,361,172,233
GHCND:USC00027560,19950829,-9999,-9999,-9999,0,0,0,367,161,244
GHCND:USC00027560,19950830,-9999,-9999,-9999,0,0,0,372,189,261
GHCND:USC00027560,19950831,-9999,-9999,-9999,0,0,0,378,172,233
GHCND:USC00027560,19950901,-9999,-9999,-9999,0,0,0,367,172,256
GHCND:USC00027560,19950902,-9999,-9999,-9999,0,0,0,350,178,239
GHCND:USC00027560,19950903,-9999,-9999,-9999,0,0,0,372,150,256
GHCND:USC00027560,19950904,-9999,-9999,-9999,0,0,0,389,172,294
GHCND:USC00027560,19950905,-9999,-9999,-9999,0,0,0,367,211,267
GHCND:USC00027560,19950906,-9999,-9999,-9999,0,0,0,361,156,261
GHCND:USC00027560,19950907,-9999,-9999,-9999,0,0,0,333,161,256
GHCND:USC00027560,19950908,-9999,-9999,-9999,0,0,0,317,156,261
GHCND:USC00027560,19950909,-9999,-9999,-9999,0,0,0,261,156,206
GHCND:USC00027560,19950910,-9999,-9999,-9999,36,0,0,317,128,233
GHCND:USC00027560,19950911,-9999,-9999,-9999,0,0,0,339,156,256
GHCND:USC00027560,19950912,-9999,-9999,-9999,0,0,0,356,139,272
GHCND:USC00027560,19950913,-9999,-9999,-9999,0,0,0,350,133,239
GHCND:USC00027560,19950914,-9999,-9999,-9999,0,0,0,317,167,217
GHCND:USC00027560,19950915,-9999,-9999,-9999,183,0,0,217,156,172
GHCND:USC00027560,19950916,-9999,-9999,-9999,28,0,0,283,144,200
GHCND:USC00027560,19950917,-9999,-9999,-9999,0,0,0,317,156,244
GHCND:USC00027560,19950918,-9999,-9999,-9999,0,0,0,333,161,233
GHCND:USC00027560,19950919,-9999,-9999,-9999,0,0,0,328,150,206
GHCND:USC00027560,19950920,-9999,-9999,-9999,0,0,0,333,139,206
GHCND:USC00027560,19950921,-9999,-9999,-9999,0,0,0,339,139,217
GHCND:USC00027560,19950922,-9999,-9999,-9999,0,0,0,239,111,156
GHCND:USC00027560,19950923,-9999,-9999,-9999,0,0,0,317,106,183
GHCND:USC00027560,19950924,-9999,-9999,-9999,0,0,0,317,128,206
GHCND:USC00027560,19950925,-9999,-9999,-9999,0,0,0,328,133,189
GHCND:USC00027560,19950926,-9999,-9999,-9999,0,0,0,339,128,211
GHCND:USC00027560,19950927,-9999,-9999,-9999,0,0,0,322,122,206
GHCND:USC00027560,19950928,-9999,-9999,-9999,163,0,0,250,133,211
GHCND:USC00027560,19950929,-9999,-9999,-9999,0,0,0,289,128,172
GHCND:USC00027560,19950930,-9999,-9999,-9999,0,0,0,278,94,172
GHCND:USC00027560,19951001,-9999,-9999,-9999,0,0,0,306,106,194
GHCND:USC00027560,19951002,-9999,-9999,-9999,0,0,0,294,61,228
GHCND:USC00027560,19951003,-9999,-9999,-9999,0,0,0,306,61,217
GHCND:USC00027560,19951004,-9999,-9999,-9999,0,0,0,311,67,244
GHCND:USC00027560,19951005,-9999,-9999,-9999,0,0,0,272,50,150
GHCND:USC00027560,19951006,-9999,-9999,-9999,0,0,0,289,72,211
GHCND:USC00027560,19951007,-9999,-9999,-9999,0,0,0,311,78,189
GHCND:USC00027560,19951008,-9999,-9999,-9999,0,0,0,294,61,172
GHCND:USC00027560,19951009,-9999,-9999,-9999,0,0,0,311,78,172
