8660,1978.00,14.00,17.00,"Bail mult",5.00
8666,1978.00,14.00,53.00,"Bail mult",4.00
8669,1978.00,14.00,71.00,"Bail mult",5.00
8672,1978.00,14.00,77.00,"Bail mult",3.00
8673,1978.00,15.00,11.00,"Bail mult",1.00
8676,1978.00,15.00,17.00,"Bail mult",2.00
8679,1978.00,15.00,35.00,"Bail mult",3.00
8683,1978.00,15.00,55.00,"Bail mult",1.00
8688,1978.00,15.00,77.00,"Bail mult",1.00
8692,1978.00,16.00,17.00,"Bail mult",3.00
8694,1978.00,16.00,33.00,"Bail mult",2.00
8695,1978.00,16.00,35.00,"Bail mult",6.00
8698,1978.00,16.00,53.00,"Bail mult",6.00
8701,1978.00,16.00,71.00,"Bail mult",2.00
8708,1978.00,17.00,17.00,"Bail mult",5.00
8710,1978.00,17.00,33.00,"Bail mult",3.00
8711,1978.00,17.00,35.00,"Bail mult",11.00
8715,1978.00,17.00,55.00,"Bail mult",6.00
8717,1978.00,17.00,71.00,"Bail mult",6.00
8721,1978.00,18.00,11.00,"Bail mult",6.00
8726,1978.00,18.00,33.00,"Bail mult",4.00
8727,1978.00,18.00,35.00,"Bail mult",1.00
8730,1978.00,18.00,53.00,"Bail mult",7.00
8731,1978.00,18.00,55.00,"Bail mult",2.00
8736,1978.00,18.00,77.00,"Bail mult",2.00
8737,1978.00,19.00,11.00,"Bail mult",3.00
8740,1978.00,19.00,17.00,"Bail mult",5.00
8747,1978.00,19.00,55.00,"Bail mult",1.00
8749,1978.00,19.00,71.00,"Bail mult",1.00
8753,1978.00,20.00,11.00,"Bail mult",14.00
8756,1978.00,20.00,17.00,"Bail mult",5.00
8758,1978.00,20.00,33.00,"Bail mult",2.00
8763,1978.00,20.00,55.00,"Bail mult",1.00
8765,1978.00,20.00,71.00,"Bail mult",1.00
8769,1978.00,21.00,11.00,"Bail mult",2.00
8774,1978.00,21.00,33.00,"Bail mult",1.00
8775,1978.00,21.00,35.00,"Bail mult",3.00
8781,1978.00,21.00,71.00,"Bail mult",1.00
8784,1978.00,21.00,77.00,"Bail mult",2.00
8785,1978.00,22.00,11.00,"Bail mult",2.00
8790,1978.00,22.00,33.00,"Bail mult",3.00
8794,1978.00,22.00,53.00,"Bail mult",4.00
8797,1978.00,22.00,71.00,"Bail mult",1.00
8801,1978.00,23.00,11.00,"Bail mult",1.00
8804,1978.00,23.00,17.00,"Bail mult",3.00
8806,1978.00,23.00,33.00,"Bail mult",2.00
8810,1978.00,23.00,53.00,"Bail mult",5.00
8811,1978.00,23.00,55.00,"Bail mult",3.00
